"cleaning_uuid","additional_task_id","status"
"63db3781-8c8a-4145-a2c9-5a9b4dc7ba84",3,False
"08d5192d-64d2-4f6c-8687-425b8d09c495",3,False
"9de10727-4cd5-4e23-82d4-35cf7079238a",3,False
"bce69db2-1c9f-4538-a0f6-d8a908d2594b",3,False
"24d130ff-580e-489a-92d1-578e3f0cef74",3,False
"04867eef-1365-487c-afcb-e763a3748fa3",3,False
"96bfb134-f334-4d9b-9e8d-16f587d069f1",3,False
"7cdf1405-edd0-42ed-96b2-d6388dc4179e",3,False
"052ff066-be4c-4b29-b616-3ba11b42a8d4",3,False
"ab8117df-daeb-4891-95c4-2fcb5bca6307",3,False
"0f3c7892-97e6-4c39-af5a-d51051e44767",3,False
"630f47b5-447c-43a7-8365-e1427b009b60",3,False
"e3cb6d4c-f2b4-430c-bfb5-fbe94e9d09d4",3,False
"ec7c152b-f978-4382-96cd-ca8380f6667f",3,False
"8b37f3eb-f69d-4039-93f4-68edbc2a5c96",3,False
"018f5ce9-b089-4912-a2d9-d1957c057f30",3,False
"d9afda5c-5d26-4b27-b57f-81a60a12ee24",3,False
"973bc33c-bd7c-405b-b610-35ebe27c465f",3,False
"50035119-ad5e-4123-acfe-2fa8f61e2786",3,False
"975bfb9b-7fe2-4309-b4d9-f7f7ea90b9f1",3,False
"dfdba5dc-552a-459d-ad37-9d62694b2a1a",3,False
"a80b5465-6f0f-4f85-885e-4af5ac6c336c",3,False
"73db6893-6d26-4dd0-bb32-2fb222c46429",3,False
"2784c1fb-1366-4db4-94a0-b3d0f38b9fcb",3,False
"a50905a0-1fcd-4642-9df0-28ae96dc9343",3,False
"32e40327-1b68-4b11-90d8-8ee881a40129",3,False
"8245bbd1-bf7e-4b9e-b4df-4cd6637e5f1b",3,False
"41431c0f-5d68-4395-b086-6d9346fc5ee3",3,False
"d6d91d08-cf2c-4254-b155-d5d725e21696",3,False
"aafda5e6-f702-44af-962e-27b119282e7e",3,False
"42effd04-a090-41fb-85f7-3a732a5affb5",3,False
"fd998df8-8dc0-4ba0-aa84-cfb4c3a2bd0b",3,False
"d99c2978-e9d1-44f3-9b8e-be297b59b247",3,False
"558dc973-ca7d-4816-adc5-5d98e68c7d82",2,False
"0c66de5e-b33b-4565-8144-3d88f7ab3b9b",2,False
"106248c7-013f-41f4-a625-2cc7077a9d25",2,False
"9a762f56-d9bc-4de9-a1f1-61a8ae753805",2,False
"51eaa723-d478-4ad9-bdfb-0eb1db3bf9e3",2,False
"6e3b3024-b3a8-4a91-a8f6-0e8a8d4c7c20",2,False
"3e53af09-f1b9-4a3b-860f-71963824a76f",2,False
"6f61a01e-b5fc-4401-b695-0f2608956c29",2,False
"53fbb101-4076-4746-abda-a58a2eca5a0b",2,False
"444eeddb-669d-4f21-bd7d-e315f7312740",2,False
"a8237da5-5646-48e7-b93d-88bc997e1232",2,False
"3c814239-32ea-431b-8c8d-3ff637f36616",2,False
"bae84df2-be94-4d81-9a4c-1418040b13b4",2,False
"83f017e5-c660-49a9-930b-82a73846a496",3,False
"c5cef8b3-9b18-45c4-a135-6641fcc29083",3,False
"9889f614-4b10-4fa8-94e8-74de9a50a942",3,False
"14786551-5cbc-4461-94dc-8afe198dc694",3,False
"b8bd91b1-2cb2-4485-aaeb-9171917d7fd5",3,False
"4c45c830-6ea6-412d-bec1-5c426e92ff0d",3,False
"6391cca2-69b5-4189-b5e2-c83b5c6d52c7",3,False
"26ee42bd-3deb-42d3-a268-4d2560bc076d",3,False
"e69cea0e-7022-49ec-8046-9da8995a9bd2",3,False
"0abaeadf-ce7c-4ba8-a514-25c4d2242dca",3,False
"61b18fda-ef72-4042-a7d9-d42842c15f56",3,False
"338547a2-0316-4234-bb31-ce05d517345f",3,False
"091b19c8-f228-4007-b538-b4b1edf46b25",3,False
"8caf7e9f-4a39-438f-88e7-0712ca9f5c7b",3,False
"67ae3684-f67b-4e52-b6c0-42320a9467d6",3,False
"d292d58c-1165-49d3-a756-fa9211fc0da5",3,False
"7066e45e-d9cf-4a4f-ab98-31dbb065e41c",3,False
"9e3e7fb2-fc9c-4400-b3c1-293152dae109",3,False
"9962346e-8b10-4262-b26a-76b6fcc05846",3,False
"c838f9fe-5b78-4a18-b4cd-cb5ed6fdcd36",3,False
"9f24f2f7-be99-4588-adce-e962353aaaba",3,False
"7e703dbe-5fc5-4e40-85ec-a15aa3106cd7",3,False
"64214b5b-afb7-4bdb-a9e3-82087735811b",3,False
"c8759722-3447-42a5-9f5d-668cabe2bfc3",3,False
"5f7f879f-fd69-43be-9ef5-a8d1ab37297f",3,False
"e1856867-48ec-4fff-95e0-f41aa45f71d6",3,False
"ed47918e-169e-45cc-b003-a83293e8c5cf",3,False
"e4c9c5b4-4043-4b5e-b260-9ca69740df60",3,False
"e84aead9-ac46-4e8b-8fd5-40bb37db3627",3,False
"aa03ed55-a730-4d36-8602-8c09265817db",3,False
"accacb2e-35eb-48bd-812a-26e6fa5e4055",3,False
"06d7d786-8a41-4264-89a4-4f4400f023b2",3,False
"369caf09-af39-4f87-ba9f-d204bdbc10f1",3,False
"9cdafd6e-339e-42d9-a0f8-43560dec48a9",3,False
"fe3a37fb-de62-4022-a67f-4adca3f52e8f",3,False
"e972e315-e689-4d8b-8249-71784b7b8ad0",3,False
"b4880f65-58b1-4213-8efb-df0f4e4443df",3,False
"805500eb-65b2-4998-b9ba-e62ddd204428",3,False
"b15ca652-9337-4699-bb99-10e505cc65d4",3,False
"2c9f6088-d858-4cc0-b84d-4c0d51fe90ac",3,False
"5de45e83-9d9d-48dd-b4ca-f3314a703ce2",3,False
"02bc99f4-ee7a-4fa6-a83d-1c1b371ea45c",3,False
"52b2cc07-e66d-4e89-b545-f94de28ae503",3,False
"52b50e67-21cd-4bdf-b98b-729d873ca19a",3,False
"e5200feb-f9c1-467d-bffc-fd37fd0c1fb3",3,False
"a60317a2-7fcd-4e2a-9009-d8f3148dcaf7",3,False
"c1cf7579-93a7-49c3-9bc7-d3415abfd379",3,False
"2357720d-d13d-4073-9cb6-7b595b75401f",3,False
"f6fa1391-c219-45e7-908e-0ece3490bcdd",3,False
"261046f3-14b5-4ca8-957e-ee2d1583f4b9",3,False
"6d0153b6-154b-461b-ad4e-392cbc0a97f4",3,False
"3c921841-b91b-4981-8a8f-14a71eaf1169",3,False
"3ca3b268-0dcd-4992-a894-298de5349862",3,False
"bfe3c22f-3de9-490b-9839-869d4be0ab44",3,False
"0622cd32-9609-44a8-9705-8410683e2ad6",3,False
"4a3e1b9c-5ad3-4491-b6f1-9c2faee7df8e",3,False
"a7530b8a-8425-48cd-8699-8fe446deae6c",3,False
"9af13402-6a9e-4f7c-9d64-bf0bf1c69112",3,False
"642524b0-9865-4c0c-8dd6-61fdcdb30a45",3,False
"d5dfe002-d174-4690-93a8-f474f4ec8483",3,False
"f9bbac62-c219-440a-972e-234d2b269adf",3,False
"1ba45b29-ef11-41c5-aafb-8130967ab4f4",3,False
"bef639d3-59f0-4536-a2ee-61cf2dd8070b",3,False
"137c5ec3-cd41-48a3-ae78-39f897fac8dc",3,False
"c04cc217-f8a9-4dfc-90ea-a2f4c44861bf",3,False
"3f2b5bfd-07c8-4ee3-8ea4-43a2f48c61f3",3,False
"0ab7e170-61a9-4173-b160-38411f10893a",3,False
"64a2cbe5-0627-4d86-8d95-5494bb168d86",3,False
"30342f38-0096-436f-a686-07238342aa3e",3,False
"83a5fb24-0470-4d25-bb62-9a3edb1cf36f",3,False
"2b04f660-e7c2-4344-8edd-828fb846efd8",3,False
"a57dc012-b27a-44a8-b3bf-737238627806",3,False
"0283291c-c8dd-4b34-a420-8d74d50d56db",3,False
"a4a76bac-0021-4d88-aa33-bff81fd8493a",3,False
"34445ec5-6154-4a46-b6aa-4464ef5b5943",3,False
"a856f57f-a030-4046-a128-64a607208d7b",3,False
"9aa9d0c4-20d7-4536-bb42-f9c01ec6d8ab",3,False
"f20cfeec-df8d-4527-a0ab-bead90280276",3,False
"bd920ce4-1031-4861-99cb-b2d76108220d",3,False
"87af3356-f8a2-494d-9822-a07a86a5e57f",3,False
"e8330007-e639-468a-84ca-b8a9b8549005",3,False
"f5758c41-a755-4bdf-8895-ecde91b37d53",3,False
"28991c24-660c-4ab8-986b-6cbb7d7ffe17",3,False
"34602517-4fa2-49d1-9821-20851a25e4e6",3,False
"24f76aa3-deb7-4a63-ae6d-23b9bf07893b",3,False
"d8e58cb1-fe0a-4401-b84a-71fbab00e99e",3,False
"fab97a6a-18e9-4624-83f3-4ec466ea5ff4",3,False
"4b5bf363-4c0e-4f8b-a182-3eb411ade263",3,False
"331ef052-ea55-4c77-89bb-0a0f12d66109",2,False
"4987bbbd-f3cf-4f64-97d7-542a0067e520",2,False
"240dcd65-7a63-4678-8bcd-5e885e595ad5",2,False
"642dd85a-dcfe-46f5-b777-ee1308f4a1ff",2,False
"100d6774-d10f-4f3e-ae96-ebee93d48abe",2,False
"3fd12526-47d7-4374-88a7-7fee6c0fc479",2,False
"eae2feae-e66e-4332-9136-22f306104c84",2,False
"5bf92324-4d4a-45f3-b2b6-050f18ee138f",2,False
"e49aaf23-c45f-46d4-a1ed-2c183986d0ce",2,False
"3330272c-dcd1-451d-8aef-9ed21558522b",2,False
"3a202ad4-d48b-4932-ba25-57cbcd0359bb",2,False
"b249eb5c-641a-4e87-b9af-78e07c397d55",2,False
"a89399a2-60fa-4ed6-9fc4-280199ea909c",2,False
"0bc2640b-3316-4dff-9971-d96acec29b66",2,False
"1accd5ca-7976-417e-aa8b-f490e25aabcc",2,False
"d5598323-b39e-4e6a-9cdc-5016efb4c23a",3,False
"c6868aed-e03f-45f3-b72b-55b78dbf9e2c",3,False
"7e5ea123-8907-4cfe-897e-d8e6ec6d8825",3,False
"bf196807-f849-4eef-999a-d868df7e0231",3,False
"1d8eb7c9-1a61-4009-89fd-74e7cdd1a6b6",3,False
"ce0c900e-6914-47a5-a732-a16b62198d41",3,False
"d5d6daa0-8d51-4350-b162-c44a5a4454e6",3,False
"481fa05e-2774-428e-812e-4560648603a9",3,False
"b6f56b83-5d11-4221-b91c-486030071e26",3,False
"73ad3cd0-193e-4b38-be44-9ee4a876b6bd",3,False
"bb1d1d5f-566f-4c47-8035-bd5e5cccf42c",3,False
"0b7a18c5-c55a-418b-b212-e4e887c8ba2f",3,False
"0edf7bc7-0ae2-4223-892a-699ccb9c8964",3,False
"96987948-64a4-405d-883e-ced071ed816e",3,False
"c610ae26-767c-4f68-bf55-8382681b53d1",3,False
"bf5b378e-e6d2-4a09-b87c-83f6864a1678",3,False
"b06541ae-c655-4d12-ae51-eff6fa9a2f01",3,False
"6de4098a-133c-49fd-8589-70e5c5c51cb2",3,False
"19566a85-d4ef-45c7-aee8-92dd0d22910f",3,False
"3b28502b-03ea-4c0c-bd45-377cd32b2ecd",3,False
"61243023-1b90-47ff-9818-fac738d2a909",3,False
"a61e7e19-d534-424c-a529-812c11130a65",3,False
"6cb22815-ac2f-4ab2-a9b5-ae2e749d33d5",3,False
"3c4a3844-a85a-441c-aff4-7a89ef293e79",3,False
"818b5fea-f04d-45c2-9a90-0b62fbbbf1de",3,False
"1b0bd252-388e-42f3-8da5-94746bd44ed4",3,False
"466805a8-29ab-4463-83a4-5c85affe88ff",3,False
"a517b841-52f7-4baf-8cff-8a065156c90c",3,False
"c3b3ea4d-23e6-4297-b0be-a988d8fb629f",3,False
"5c276639-78d8-4a7a-8621-bf6e54719688",3,False
"d4666a4c-e952-4b42-b74f-ae0187d311d5",3,False
"2efc9a70-4324-43f2-9e8a-4d8f66b8d7c9",3,False
"185c7d8c-5b6e-4143-b509-836d03f3a258",3,False
"cadeca5e-9004-407d-b2f1-e66cecd375ea",3,False
"eea48fa4-0400-489e-a1b2-cc7a008a1945",3,False
"f79b2038-0347-4563-b81a-05c7abdaa38e",3,False
"43ad7694-1351-472a-81b7-cfbe4c0d98c7",3,False
"1b4c8645-0ee1-4374-8f74-1ee7dc09b964",3,False
"4213611f-02e0-456e-be92-77dd8afa9d97",3,False
"e65ded11-aaaa-434a-ac93-7df2e2f62169",3,False
"4c417a67-69d3-4e22-9c4b-2955e03dbaad",3,False
"6fdb8960-99ea-4319-845d-0cb831cf0f26",3,False
"a481c68a-51c7-403f-be6a-14de4d15097f",2,False
"09dec59f-cd81-4ad1-8af9-f8b7d04d35b8",2,False
"1cba3c1e-66de-4e60-bffd-a217d9f4f05d",2,False
"a0888678-f32a-4f78-8ef1-70e91c6d87b9",2,False
"f43bfa22-68ae-4bfd-8c31-1e40a6ba35aa",2,False
"988a1dab-3abc-44a3-ba58-da2ee61b1763",2,False
"105801e5-9cf3-45c4-ab33-605a47568cdb",2,False
"7b866f50-e726-4163-bf19-1ba94d29f1e8",2,False
"01c8c86c-9ded-4b32-ad06-d1f2a4c7a048",2,False
"36f2e9c7-e42a-4b94-9e1c-218f8b59030d",2,False
"35b0af4b-81bd-46ee-b4d0-4064fc00fd7f",2,False
"f469fc65-c375-4026-8d66-31386f2e23df",2,False
"4b804dd5-4efa-4a7a-87c8-cf19bcee713b",2,False
"199dd2cc-4559-4e7a-a736-9e282f70741d",2,False
"a457c59a-d9ff-42b8-95f2-c97c8e894e92",2,False
"1e3ef3e1-d955-4934-a947-cadcfe8f84cc",2,False
"92e4006a-a813-426b-b5e2-4b525ee600af",2,False
"b161d0e5-a06f-4570-8ee4-c0678d86d26b",2,False
"18dbe1f8-dfa0-4df2-98ca-b6f6af3e1dad",2,False
"c489b48a-d141-4654-a7ef-a349af0eb696",2,False
"8137869a-f87b-4e16-bcdc-40cfcab235dd",3,False
"08aaabcc-2710-4e9b-8bcb-9774f7ae5ce4",3,False
"1cec4ec4-8ffd-4641-bac0-26280b416ec5",3,False
"14fda4ed-26a2-488d-bac9-4857be104332",3,False
"a1a84576-1241-42c1-9bc3-66f78245526e",3,False
"c3bd0070-aa40-4fa0-8d2b-ad4eaba2af47",3,False
"3d4624e2-5a31-4cc8-a77d-5254571b3f73",3,False
"86e898d2-5635-423a-bced-dc01eb227c10",3,False
"d1cd279f-f5a4-42ef-a858-ec472087454f",3,False
"9090ee96-fc61-4bda-881f-c3f9652b44f5",3,False
"ab1b7765-1eba-4b75-b857-1db15dcde7cf",3,False
"45168bf1-8d04-41e8-87e3-693ef8a6cea8",3,False
"b775aace-61ee-4532-8218-959107d4d027",3,False
"0cded382-6a3d-4261-8fac-96fbf94e859c",3,False
"cd1f9563-90e0-444e-b749-5d22db3daddb",3,False
"35f3321e-a060-4718-9c40-e36be7d3be18",3,False
"5a4e9b9b-8854-4328-89fc-900884242119",3,False
"4aa50275-95b3-4cbb-92e5-0eeb931647bf",3,False
"c8810985-2d34-44ee-9d81-e3d9f4096dcf",3,False
"6600190e-c272-4466-8f13-8337d96068cd",3,False
"7e468e7a-1296-4a51-86ae-1ba6fdd473e0",3,False
"2d33d3c5-9379-4831-848b-e6205da8bc91",3,False
"9a024ce4-eb4b-4c68-89ef-d40ba4ae8f00",3,False
"fb6b3d69-1c4d-4564-ad33-b4863df83cff",3,False
"bb820e1f-aee2-47f5-b4f9-06ba8c9fce83",3,False
"7fe0e108-1ca7-498f-8e1c-662b3f6a33d4",3,False
"7f95a24c-9a97-4d03-b014-3e0d196cdaf3",3,False
"99ffb948-4fb1-4e8b-b633-1c0b98b49a6e",3,False
"06519ebd-a756-4f4b-b886-6e9403eb3a30",3,False
"07c4cf08-2da1-4b31-9038-0d4e07772d16",3,False
"fcdda70b-9294-461a-927b-d10c4513dc74",3,False
"eb0a3b25-e325-449d-b513-c96b24d9c4b1",3,False
"dac711b9-f26d-4bd9-ae65-8ee8a4331fa6",3,False
"62e487ae-c597-416e-a541-3f24e4cc0d1b",3,False
"145e110a-8f59-4fc2-b4fd-55117ad4851a",3,False
"622e3c0d-87f6-4085-9f14-f9be4de40bbf",3,False
"41fbca62-dfaf-46ed-adc8-61612994d716",3,False
"278031bf-e0c2-4718-8d9b-4019919e934b",3,False
"2afeefa8-971d-406e-99b0-b5302e8573a9",3,False
"11cf05ee-d6c6-4e22-b5c5-1798e0e870a4",3,False
"e5a1c390-9a17-40dc-bb45-44d3f6458b0b",3,False
"25912781-bc0e-494f-9e91-4390ea06edec",3,False
"bef3789a-a8a7-4857-bef7-8e65cf0f7c5f",3,False
"8c7618f6-cbba-4859-8cef-454e43112717",3,False
"45f45bc9-2877-418d-8fda-ba84dd625522",3,False
"3a92baac-13c8-4e74-bc73-5ef43d10aa2d",3,False
"22e4b02d-fe59-4ecd-b642-946afcd97c4b",3,False
"a86a9272-adc7-4e22-86b6-9952e8c89833",3,False
"409d3630-0b04-40c4-9a31-531edee506c6",3,False
"0c2b3cec-0dea-44e2-8d02-a85baf6558e3",3,False
"37a8594b-12fc-4949-aed9-c73f412bf61d",2,False
"4d4ae0b6-f3fd-48fc-934b-7d3c2c2db549",2,False
"f1b352ec-0c61-4385-84fe-0e75b5c30029",2,False
"96ab62b8-03ec-4152-89af-c47403d5f6ca",2,False
"091cf75d-b9b6-4e3f-834c-8c02e5172e37",2,False
"c7194436-a9db-4b0e-bc99-4f6561e9aa71",2,False
"83113fda-d0ee-439b-9f90-2168e5d3ce2e",2,False
"6e832ee7-506e-4fba-9621-13ada9848e98",2,False
"f37eb4a5-88db-4f40-929f-b2bd7f443bf8",2,False
"03c475e0-d91b-428d-84b3-5187f0b99650",2,False
"5d2b3aa0-2070-4d4d-94dd-72c0ebba79b2",2,False
"b1ad1052-5d8e-4a3c-ac11-3cc6e3154de1",2,False
"748eb66b-520f-43d2-84d9-b66d550c8876",2,False
"7f67b0d6-d6bb-4195-9b2f-39c7add5f02b",2,False
"75659220-b365-4c87-8837-b0a03e6ee5db",2,False
"d0be6250-ead9-461e-854d-e6a09762c26a",2,False
"796f8a83-3f09-4bf7-8b58-6bdb2f0933e2",2,False
"e5b2a3e3-c3bc-4e57-8e44-6d8e006ffd66",2,False
"fd45c269-a23d-4a5d-ab6c-635069e4806f",2,False
"2b8d1340-47c6-4308-8b42-6cb3f08e6536",2,False
"51895b42-ff4e-4d7a-9e46-af584cd2bf5a",2,False
"44644e33-8439-41b7-8c34-5f015f7ff4c9",2,False
"1a9f032c-d5da-46a4-91ac-04e7c7c76f2b",2,False
"a1140e8a-061e-45fa-9be5-123517dfc47e",3,False
"0f4fb84f-02fe-4aa6-921c-030fcbf4ece6",3,False
"f64f5719-9359-4cd2-a228-db59827ab0cf",3,False
"027dc8af-c2be-4581-8c9c-4df0d73302bc",3,False
"2a9e4107-3612-49a5-b1db-19f9db160975",3,False
"ef76b8a4-025c-4321-8ec7-b0670a7e88d5",3,False
"2f580362-8609-4191-ae9b-2f8c1c8ca7c3",3,False
"f0ccef88-6961-45db-8ce4-82db84aeaf09",3,False
"6cdd6861-11a5-4609-9348-5f332b5708b1",3,False
"e06792c6-fc15-4182-9a36-6f110738ce4a",3,False
"daec2f4e-419f-47ef-9dcf-ee509620370d",3,False
"9ca2623d-8e41-4b5b-afcd-e88595ed3dbb",3,False
"a44eb998-a756-483b-9675-7b5af4523aff",3,False
"acc3f8d5-c483-4d32-9f11-3016ce66de74",3,False
"4b17528b-145c-4faf-bfd0-d65c28d8872a",3,False
"e240b73d-f1ce-4471-be11-45705c7b9003",3,False
"44da3215-c2da-4f7e-becc-fb9bbd741b7f",3,False
"c81d081b-8b2e-46e8-998d-85184cbd5222",3,False
"845f16ba-6726-4a2d-bf42-2066b511f1f4",3,False
"24b6541b-29c8-4d15-8e7d-2106b60dba68",3,False
"12c59dfe-644e-4961-8ae1-32032676705a",3,False
"d4d1c2b0-2337-4784-a394-0712c94bbfbd",3,False
"269bc04b-e629-443a-b894-f5da2ddfed51",3,False
"e5234731-1e31-47a9-bd11-488fd540f1af",3,False
"3e58c6c5-e31f-45ae-8096-d3d36d8f06a0",3,False
"0aa67df2-dff4-46e1-a7d6-5a4ea8eeebb2",3,False
"86155bfa-8847-45da-a667-f10d563e146a",3,False
"0ea66fc2-72cf-4ec4-9685-40b8c1e189fb",3,False
"9f5efcd4-a029-44c5-a3ae-50f168ae8c64",3,False
"44a81d20-0ca0-4540-8f47-fc0f018adbc9",3,False
"2388948d-30c9-4472-aebf-bfd087bf0d88",3,False
"2da186d1-5d29-420c-b119-010960f7b566",3,False
"e2eb2e4b-60a8-4be7-adc8-3d752469e8c6",3,False
"160eae84-2aa0-464b-ab3f-732ba203d766",3,False
"88492b77-27a0-4dd2-9f7b-49c075f77859",3,False
"5a74008b-87b2-4896-9e3b-c00b349cd1a7",3,False
"c55cef2f-f614-4f46-9123-564327f3d123",3,False
"32832a74-a508-4da2-83bd-a305b2986bda",3,False
"21fd935d-1d95-4ad0-b5ad-f463f12e4d48",3,False
"66bc6ccc-5d95-4a92-bc3c-0275ae76dccf",3,False
"f55bb410-f0cb-4f0a-83a6-74bb76215e3d",3,False
"0fda1789-b964-4ebe-ade5-60d1c7619bea",3,False
"dcd849ef-5571-4444-9afc-ea9c877bc690",3,False
"b5b36ab5-b1eb-4239-a2f1-3a76c28f9098",3,False
"37ae2897-c9e0-400d-bd01-72477d24d513",3,False
"55e3da8b-0a5b-4602-9ae2-6a78c9ae1a14",3,False
"b9aff4c8-51dd-4e02-b30a-39714b29a28f",3,False
"a8529baa-4fc2-4121-acbc-2f4278b373de",3,False
"dc5dfecd-fba2-4cb5-bb74-59523b46b498",3,False
"fabbea32-a1c0-4c9a-95dd-4d949cad82fc",3,False
"85febeb2-e4c0-4439-bcb4-d1dac1972aed",3,False
"8c6acf86-aa4c-4c9b-878c-f824a84f344b",3,False
"f432e40f-1a11-49d1-9283-2b7cd771d830",3,False
"a07d50e3-71bc-4492-87dd-76d44180cc39",3,False
"546b9f63-6dec-4350-b7b9-e95488d4772f",3,False
"abdf76da-6d75-46c0-ab36-f1e1bc466dd4",3,False
"0574ba86-f940-4196-b1e1-b18fb56af930",3,False
"1950505f-b3a4-42da-9be7-6dcf1240c3bf",3,False
"46260b02-2072-4bc3-bcd8-6cc1256dfb3d",3,False
"44761971-2142-40bf-aa8a-d5015988fb8a",3,False
"f40d54f1-f9d4-4ae5-8b35-fdc5117d2ebb",3,False
"b958b5a3-6173-4aff-ab48-10c737020ea4",3,False
"8e32c843-61f3-4f06-918c-568f6d5da58a",3,False
"5c79060c-4a46-4b66-a662-682ea9921c36",3,False
"89c592dd-1aa2-497a-88d3-7705eeca3c92",3,False
"ce2536a0-148e-46cc-87de-4480ffcfb24e",3,False
"fc67d9ed-a92c-4d09-9b6e-ea8647b24d0c",2,False
"1a516b28-e4de-4787-a331-30b57c6c21c2",2,False
"10122e2d-2a47-4354-b4c1-28111ac62ca6",2,False
"ed1b2d11-5807-438c-a076-559614c16764",2,False
"17c37d79-a08e-4f33-998f-87874178773b",2,False
"a1163248-a7d2-40e8-838c-baf8ea9cef4a",2,False
"5320ed8d-638b-4029-8bb8-33c90f55339c",2,False
"9474f039-8e86-419b-89a2-d6c5f9f1c482",2,False
"81526e8d-34af-4582-9876-8d0c9c50b9df",2,False
"1a695f17-689f-4066-8cd8-8151508ac333",2,False
"0318a417-c2ea-459b-8c32-cfa99cce1f21",2,False
"36a5b335-1f38-4deb-ae7b-4aaed8ce1a9e",2,False
"12ce3a81-51b3-412e-82b0-a0b2af40cdee",2,False
"c29819f3-63f7-47b9-82a4-8b7200b437e4",2,False
"a1150574-c654-46cf-a0e9-0601a103f770",3,False
"c45b1c6a-8d93-4047-a064-8eef2de3b958",3,False
"b1777627-64b9-4940-a7a7-191b88a5fc6e",3,False
"915c2479-fd13-42af-9c6b-a63d4b213a5f",3,False
"01e42dcb-b068-4ed5-a714-f7dea0a8ae78",3,False
"2615c393-cabc-4a7c-8e9b-82b7b3bc1682",3,False
"00b3d3a8-4272-4f28-84c0-e0fb12c5ebc1",3,False
"a5b2ab66-5406-4279-a615-36dbeb411633",3,False
"a10a2d8e-28ea-4db8-b400-37fe42a76188",3,False
"d8fb3098-28b3-4677-a023-57b81ea6d189",3,False
"58511a29-c063-4424-8c84-78f1cddc2e6a",3,False
"4570e6a0-469a-4175-8f66-1973b24651a8",3,False
"19e65e13-b4a7-406c-b336-ed275308c017",3,False
"03473633-c023-49f9-9f08-efb23ead046f",3,False
"2110f0a5-b64d-4b76-84dd-d8a782d2fefa",3,False
"6fe148f9-1fc5-4b75-b794-9a4125f03b0b",3,False
"80cd809c-bd76-4da4-be89-688f40d3d333",3,False
"8d4ee807-0ac6-4784-9bc9-323e504cdfe0",3,False
"64076cf5-9cef-4e31-a33a-b0627f424235",3,False
"51b21f71-7a02-4018-ade3-b24c044d724a",3,False
"6c7bb64f-ad45-468b-97fc-6b51ad60fd85",3,False
"6d6f110b-f93b-4bea-b7e1-4f914159dd1b",3,False
"55111666-c83c-43cf-8460-c01afd2488a9",3,False
"6d3f8a18-74b5-42ab-b28e-eddc9848a13b",3,False
"76302319-ab8b-495e-886c-90616e6e28a3",3,False
"ec5b8351-a161-42d8-80a3-a3b4fd7ba9ad",3,False
"fc7fd378-f1d0-447b-9fda-4289a766ff71",3,False
"47b3b343-5169-4094-8cfe-d2f5cdb332cd",3,False
"6f58e766-a3b2-4244-91a9-8ad4a7c965ea",3,False
"e426bada-dbcc-4be7-a83b-ceb75ac5db7f",3,False
"e84f4db5-296e-4bd9-8f81-645ae213d1ba",3,False
"c36867a4-c05c-48fd-8df3-e9b7fc8f04f1",3,False
"d85e3f82-64a9-4411-a836-fa29ef8046ad",3,False
"ff45c50a-87ab-48ec-93c1-381d9eaa4537",3,False
"23206a05-2d52-4b0e-a074-94d3cd10034b",3,False
"8c5195ee-0018-46ef-b477-bf2be7d7d29b",3,False
"f5989674-dbea-4516-ba1a-7f0835a8768d",3,False
"1961e16f-ff1b-41d1-ab04-13b76a72c840",3,False
"4d194cc0-bd4d-4ad8-b3a3-74189aa59990",3,False
"6a252868-769f-457d-84d6-b1c3d7cad442",3,False
"afb4b931-42e8-4cb8-ac5c-30d82f8d3b8e",3,False
"4e29aa6b-09b0-42a3-9245-4779122ebd1c",3,False
"d063be52-b46e-41a8-8a46-bf930fb9e14a",3,False
"35c46c24-bdc3-4a95-9d93-1e09a69703a7",3,False
"30f6d9b7-c8b7-448e-82f9-35931c2a1ee1",3,False
"dca28746-bbae-4e25-a24b-85d829babd29",3,False
"f71a4a4f-9e47-4f4c-8b40-2cb91c52d11b",3,False
"5176b0c2-053b-48a7-90c9-12486fc73866",3,False
"79d0d476-b502-4667-843e-37d4bb4faaf4",3,False
"5920c8ad-5d2a-4819-a3b3-d7b9b43f65b5",3,False
"2f99dc41-3ba8-4aeb-8a26-d8cfd3cf0a8b",3,False
"89ce6707-3366-4228-89d7-12f442f2a7e6",3,False
"b106aa9d-e823-4841-9574-2fbf2e136fb7",3,False
"ebfc649b-002c-40fe-ab2d-99bd207e85ec",3,False
"01782203-a6f3-4616-828c-28191afa3d22",3,False
"20a4ec88-59bc-4270-b98f-b9f844975110",3,False
"5ba3acf5-9bfe-465c-aa0e-3f3361b71511",3,False
"6cb2f34b-d419-4b0a-a406-fa0dd82dda0b",3,False
"db615a3c-abb6-4e67-b09f-5bffac2bbb1e",3,False
"c3471c2a-d23c-4f64-ad39-173b13dcb37c",3,False
"3a16a851-54df-474a-8e76-5819e0c86d41",3,False
"549a57a2-aa9d-4e09-ab59-4060df6d4ecf",3,False
"f08dc5a2-812f-4ec5-8da5-42ca46e7658e",3,False
"18414378-d3eb-4f29-84e1-ae621df2abfd",3,False
"190b2e6b-8fce-48e7-bff0-a4e8789fc46f",3,False
"797309e3-f2c5-46b9-995a-44897145128a",3,False
"a57eca1b-fb3d-4230-9247-cefd24e7ad26",3,False
"cf543d9c-3c7f-41f9-8c51-2c3ba638a5b4",3,False
"9af47f29-5f53-4285-b7b0-6a9ba0c8e408",3,False
